"name","is_subjective","text"
5357,0,"in a fantasy life she lives through her sketchbook , laura's world is exotic , bright and enchanting . "
5361,1,"if your senses haven't been dulled by slasher films and gorefests , if you're a connoisseur of psychological horror , this is your ticket . "
5362,0,"when longfellow deeds , a small-town pizzeria owner and poet , inherits $40 billion from his deceased uncle , he quickly begins rolling in a different kind of dough . "
5363,0,"as this is happening , a rogue jedi named count dooku leads separatists on geonosis to rebel against the senate . "
5365,1,"will give many ministers and bible-study groups hours of material to discuss . but mainstream audiences will find little of interest in this film , which is often preachy and poorly acted . "
5367,0,"unable to let her go quite yet , duncan mimics his dead mother . "
5370,1,"go for la salle's performance , and make do as best you can with a stuttering script . "
5372,0,"first time director sam jones documents the making of wilco's fourth studio album , yankee hotel foxtrot . "
5373,0,"an intense relationship drama that takes the form of a mystery , the event centers around a series of unexplained deaths that occur among the gay community in new york's fashionable chelsea district . "
5374,1,"if you grew up on scooby -- you'll love this movie . matthew lillard is born to play shaggy ! "
5375,1,"'estupendamente actuada , sumamente emotiva y profundamente humana , es una experiencia fílmica imposible de olvidar'"
5377,0,"he faces the hostility and malice of the modern world . "
5378,0,"his exciting and stylish life as a drug lord seems to have come to a halt . "
5382,1,"nothing more than an amiable but unfocused bagatelle that plays like a loosely-connected string of acting-workshop exercises . "
5383,0,"mo is beautiful but bald , mei has excessive body hair ( that somehow resulted from a sexual assault ) , hung has a large red birthmark on her face , and pao has abnormally small eyes . "
5384,0,"the latter part of the film examines the forces both political and religious , that led to otte's unusual appointment . "
5387,1,"i'll go out on a limb . it isn't quite one of the worst movies of the year . it's just merely very bad . "
5388,0,"he's your standard adrenaline junkie with no fear and a lousy attitude . "
5389,1,"both a successful adaptation and an enjoyable film in its own right . "
5392,0,"this causes duncan's father ( jenkins ) further grief , who doesn't understand his son's unusual mourning rituals . "
5394,1,"uno de los policiales más interesantes de los últimos tiempos . "
5395,1,"the movie is undone by a filmmaking methodology that's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads . "
5397,0,"no dogs is a cool metaphor with a twist . "
5398,0,"approaching his 18th birthday , david drops out of school and runs away from home and from a conflicting relationship with his mother elena . "
5399,0,"delia is a spirited , working-class woman from a small town in new york who leaves her abusive husband and sets out on a journey to reclaim the power she has lost . "
5400,1,"the people may be drawn comically , but the animals are rendered with skill and grace and the action scenes achieve true excitement . "
5401,1,"in his determination to lighten the heavy subject matter , silberling also , to a certain extent , trivializes the movie with too many nervous gags and pratfalls . "
5402,1,"'ejemplo de una cinta en que no importa el talento de su reparto o lo interesante que pudo haber resultado su premisa , pues el resultado es francamente aburrido y , por momentos , deplorable . '"
5403,1,"one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals . . . a psychological masterpiece . "
5404,1,"hollywood ending is not show-stoppingly hilarious , but scathingly witty nonetheless . "
5405,1,"even if you don't think [kissinger's] any more guilty of criminal activity than most contemporary statesmen , he'd sure make a courtroom trial great fun to watch . "
5406,1,"the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon . "
5409,0,"it is the story of ronwell quincy dobbs ( david cross ) , who has a unique talent for getting arrest . "
5411,1,"blue crush follows the formula , but throws in too many conflicts to keep the story compelling . "
5412,1," . . . too slow , too boring , and occasionally annoying . "
5413,1,"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks . "
5414,0,"all her father gus wants is for her to get married to a nice greek boy . "
5415,1,"bella is the picture of health with boundless energy until a few days before she dies . this is absolutely and completely ridiculous and an insult to every family whose mother has suffered through the horrible pains of a death by cancer . "
5418,0,"her world changes when she meets courtenay , a compulsive liar who brags about the suicide note in her back pocket . "
5419,1,"this fascinating look at israel in ferment feels as immediate as the latest news footage from gaza and , because of its heightened , well-shaped dramas , twice as powerful . "
5420,0,"before long , pazuzu , the demon from the movies , fully possesses the boy and father merrin is the only one who can stop pazuzu's evil plan of world domination . "
5421,1,"if the very concept makes you nervous . . . you'll have an idea of the film's creepy , scary effectiveness . "
5422,1,"though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial . "
5423,1,"there are moments of real pleasure to be found in sara sugarman's whimsical comedy very annie-mary but not enough to sustain the film . "
5424,0,"michael rooker plays a guard , fisher stevens , john seda , and master p co star . "
5425,1,"sheridan had a wonderful account to work from , but , curiously , he waters it down , turning grit and vulnerability into light reading . "
5426,1,"the filmmakers skillfully evoke the sense of menace that nature holds for many urban dwellers . "
5428,0,"fourteen-year-old misfit farm boy duncan midge ( hirsch ) is trying to cope with his mother's death . "
5430,1,"take a friend ( invisible or real ) to see this one . . . it's laugh out loud funny"
5431,1,"let's issue a moratorium , effective immediately , on treacly films about inspirational prep-school professors and the children they so heartwarmingly motivate . "
5432,1,"perhaps it's cliche to call the film 'refreshing , ' but it is . 'drumline' shows a level of young , black manhood that is funny , touching , smart and complicated . "
5433,1,"as it stands , there's some fine sex onscreen , and some tense arguing , but not a whole lot more . "
5434,1,"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot . "
5435,1,"the problem with movies about angels is they have a tendency to slip into hokum . a rumor of angels doesn't just slip -- it avalanches into forced fuzziness . "
5437,0,"to ease their roommate ( selma blair ) through a relationship-induced depression , cameron diaz and christina applegate take her out on the town . "
5438,0,"the third , roger corman , flees to the alien countryside where he decides to begin a violent quest to find out the truth behind his mission . "
5439,0,"a geo-political thriller where gerry anderson finds that sometimes , everybody really is out to get you . "
5440,0,"hoping to capitalize on the tragedy , the agent plans to unlock the secrets left behind in the scattered ashes . "
5441,0,"david is a painter with painter's block who takes a job as a waiter to get some inspiration . "
5443,1,"the moral is not too original , but the offbeat characters certainly are . "
5444,0,"vince's flood of memories about sara's disappearance is brought on when he happens upon 10-year-old ellen , one of julie's students . "
5445,1,"there ain't a lot more painful than an unfunny movie that thinks it's hilarious . "
5446,0,"lucy tries to forget about tracy , and continue her friendship with dante , leaving the affair behind , but to no avail when she discovers she is pregnant . "
5447,0,"ling min becomes the manager of haier factory when the factory is almost bankrupted . "
5448,0,"jacki resolves to play this one last gig and then throw in the towel if she does not find success . "
5453,1,"real women may have many agendas , but it also will win you over , in a big way . "
5454,1,"provides a very moving and revelatory footnote to the holocaust . "
5456,0,"as his agent pushes him to be bigger , and valerie , the bakery owner , adds a surprise of her own , stan begins to strain under the pressures of mass production while simultaneously trying to create hand painted masterpieces . . . "
5457,0,"not knowing that the others have also been invited , they show up and discover an amusement park that affects young visitors in very strange ways . "
5458,0,"regulus features recently declassified footage , as well as interviews with the submariners , rocket scientists , and test pilots involved in the development and deployment of the weapon . "
5459,0,"shot as a "" behind-the-scenes "" look at how a fictional kung-fu movie is made , the film is basically a movie about the making of a movie . "
5460,1,"it reminds us that nathan lane is the best show stealer in show business . "
5461,1,"does a good job of establishing a time and place , and of telling a fascinating character's story . "
5462,0,"he dreams of shedding all material worth and going on a spiritual awakening . "
5463,0,"her constant groans and howls of amorous pleasure turn ted's domain of conquest and libidinous triumph into a nightmare world of bachelorman-interruptus . "
5464,0,"just as steven spielberg directed stanley kubrick's 'a . i . ' , "
5465,1,"an engaging documentary about people who live in unusual homes . "
5466,1,"with its young cast and an appealing balance of uplifting attitude and irreverent humor , drumline has the potential to be a sleeper hit . "
5467,0,"joanna , a good-for-nothing girl who miserably failed in her attempt to win any television game show and contest , is hired by nino as his personal secretary , believing that she could be her lucky charm . "
5468,0,"dizzy then gets noticed by the head cheerleader , danielle , and helps the school football team gain self-respect to win games . "
5469,1,"it's simply delightful to watch an actor like michel serrault do his stuff . "
5470,0,"what starts as an innocent game of bar trivia soon escalates into an all out war - dex &#38 ; eric vs . herb . "
5472,1,"at once emotional and richly analytical , the cosby-seinfeld encounter alone confirms the serious weight behind this superficially loose , larky documentary . "
5473,1,"despite impeccable acting . . . and a script that takes some rather unexpected ( even , at times , preposterous ) turns , love is just too , too precious in the end . "
5474,0,"luster is a refreshingly funny and sexy look at unrequited love . "
5476,1,"if this dud had been made in the '70s , it would have been called the hills have antlers and played for about three weeks in drive-ins . "
5477,0,"after a nuclear apocalypse , the whole landscape is a desert ruin , except for a small island paradise where el toro is buried . "
5481,1,"even if you feel like you've seen this movie a thousand times before , it is kind of enjoyable thanks mainly to belushi's easy-going likableness . "
5483,1,"kosminsky . . . puts enough salt into the wounds of the tortured and self-conscious material to make it sting . "
5484,1,"a kinetic drama that seems to wander aimlessly , beautifully until it crashes in an odd anti-climax befitting reality itself . "
5485,0,"fallopia offers lizzy the chance to become a pioneer in the most revolutionary field of modern medical science : in-utero advertising . "
5486,1,"we never truly come to care about the main characters and whether or not they'll wind up together , and michele's spiritual quest is neither amusing nor dramatic enough to sustain interest . "
5487,0,"while they think they are driving out the rojas , a local gang that runs the meth trade for bosses in cabo san lucas , rikki is running an elaborate double-cross on his own family . "
5489,1,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics aren't likely to enter the theater . "
5490,1,"there's a vastness implied in metropolis that is just breathtaking . "
5491,0,"the small daily routines of everyday life are not as clear and obvious as one might think . "
5492,0,"lando , frustrated with isabel's conservatism and idealism , turns his attention to clara , which irked isabel . "
5493,0,"former world-rallye-champion walter and his daughter natascha are kidnapped by arab terrorists and brought to berlin . "
5494,1,"curling may be a unique sport but men with brooms is distinctly ordinary . "
5496,0,"he lives his life in solitude , keeping his girlfriend at arm's length ; the closest relationship he maintains is with his partner , reg--and vincent makes sure that stops at the precinct door . "
5497,0,"but with the help of a superhero and a mysterious deep-voiced stranger , arnold and gerald will need to recover a crucial document in order to save their beloved neighborhood . "
5499,0,"edgar gets wind inez is up to something and blows his cool , beating her and making her a prisoner in their own home . "
5500,1,"maudlin and melodramatic we expected . boring we didn't . "
5501,0,"seeking a mental escape , simone begins to tune into what's happening with the other couples around her . "
5503,1,"a reminder that beyond all the hype and recent digital glitz , spielberg knows how to tell us about people . "
5504,0,"george , a handsome english knight , unsettled by the horrendous bloodletting he witnessed in palestine , desires to hang up his sword and settle down to a quiet , peaceful life . "
5505,0,"during the year 2000 geyrhalter and his teams travelled to a different destination each month , looking for places untouched by the millennium hysteria . "
5506,1,"when your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily . "
5507,1,"it's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil' bow wow . "
5508,0,"kat and shaun are both bandleaders struggling to make a name for themselves in the contemporary music industry . "
5509,0,"however , he can only inhabit the body of a child for a short time . "
5510,1,"yes , 4ever is harmless in the extreme and it'll mute your kids for nearly 80 minutes , but why not just treat the little yard apes to the real deal and take them to spirited away ? "
5511,1,"it has something of the aura of four weddings and a funeral about it , mixed in with a bit of bridget jones's diary , but the movie's just too different , too risky for huge popularity . "
5512,1,"this will go on so long as there are moviegoers anxious to see strange young guys doing strange guy things . "
5515,0,"a sexy urban comedy about how a guy who is addicted to watching pornography discovers love is stronger than fantasy when he meets and falls in love with the girl of his dreams . "
5516,1,"there's no mistaking the fact that this hybrid misses the impact of the disney classic , and even that of the excellent 1934 mgm version . "
5517,0,"tired , bruised and out of breath , they finally free the professor and arrive at the temple of faramundi scant minutes before gallo and his men . "
5518,1,"now i can see why people thought i was too hard on "" the mothman prophecies "" . "
5519,0,"the couch - considered holy because certain hasidic rabbis had slept on it - survived wwii and is in the filmmaker's great grandfather's house in rohod , a northeast hungarian town . "
5521,1," . . . a light , yet engrossing piece . lux , now in her eighties , does a great combination act as narrator , jewish grandmother and subject – taking us through a film that is part biography , part entertainment and part history . "
5523,0,"jenny must fight to earn her scholarship and try to find a balance between the man of her faith and the man of her dreams . "
5524,0,"as the day unfolds , the decisions become clearer and yet more difficult to make as the characters question what the true meaning of their lives are . "
5525,0,"una works as a supermarket cashier hating her work and everybody around : the costumers , the manager , the staff . "
5526,0,"they lead a boring and unattractive life , until the day durval hires a maid , celia , to help his mother with the housekeeping . "
5527,0,"a fast-paced look into the world of underground street-racing . "
5528,1,"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda . "
5529,1,"the project honors [dickens'] passionate voice , and the strong ensemble cast sees us through a few tonal shifts . "
5531,0,"these blow up another ship with jews , deports and jails the atlantic's refugees in palestine , and then deports them to far-off mauritius islands for 5 years in jail : until the end of the war . "
5532,0,"this idyllic existence is upset by the arrival in the village of anita rutter and her dysfunctional family . "
5534,1,"we never really feel involved with the story , as all of its ideas remain just that : abstract ideas . "
5535,0,"one afternoon they discover the corpse of a young woman floating in the water . "
5536,0,"until now , zak gibbs' greatest challenge has been finding a way to buy a car . "
5538,1,"`martin lawrence live' is so self-pitying , i almost expected there to be a collection taken for the comedian at the end of the show . "
5539,0,"nomad explores the futility of insulating oneself from the sometimes painful reality of human interaction . "
5540,0,"a group of kids are driving to new mexico to get drugs when their car breaks down in front of a slaughterhouse where a family of cannibals live . "
5541,1,"drags along in a dazed and enervated , drenched-in-the- past numbness . "
5542,1,"the story itself is uninteresting , and the songs are painfully undistinguished : they might be giants' so to be one of us may be the most tuneless tune ever composed . "
5543,1,"it's the type of film about growing up that we don't see often enough these days : realistic , urgent , and not sugarcoated in the least . "
5544,0,"but as the roles get bigger , the competition gets stronger , the stakes get higher , and now with an undercover thespian cop on his trail , max must struggle with his ongoing road to success and the choices he's made . "
5545,0,"suddenly , a young boy starts to become ill and starts to suffer from the same syndromes that regan from the fist movie suffered . "
5546,1,"harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one . "
5550,1,"combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why didn't hollywood think of this sooner ? "
5551,1,"pc stability notwithstanding , the film suffers from a simplistic narrative and a pat , fairy-tale conclusion . "
5552,0,"both undauntedly take a sardonic , action-packed jaunt with plenty of gunplay and intrigue with an unforgettable cast of characters after marko's trusting wife ashe ( robyn adamsom ) discovers that these two deviants of social behavior have bet her entire life savings of 3 , 000 bucks on an nba play-off game . "
5553,1,"what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess . "
5554,1,"it almost feels as if the movie is more interested in entertaining itself than in amusing us . "
5555,1,"confessions is without a doubt a memorable directorial debut from king hunk . "
5556,0,"a shy aristocratic english woman falls in love with a dashing younger artist and then rejects him fearing what society may think . "
5558,0,"kok pin is creative and a born artist but his parents would rather he focus on his maths and sciences . "
5559,1,"a comedy-drama of nearly epic proportions rooted in a sincere performance by the title character undergoing midlife crisis . "
5560,0,"but he has his reasons , as there is a chance that his teen love hillevi will show up . "
5561,1,"an essentially awkward version of the lightweight female empowerment picture we've been watching for decades"
5563,0,"after a really wild night jim and the gang wake up in an abandoned warehouse in a small town in the middle of no where , of which they have never heard of . "
5564,1,"in auteil's less dramatic but equally incisive performance , he's a charismatic charmer likely to seduce and conquer . "
5565,0,"pretty new temp irene can't help falling for graham's spontaneous charm . "
5566,1,"this film is not a love letter for the slain rappers , it's a taunt -a call for justice for two crimes from which many of us have not yet recovered . "
5567,1,"the story . . . is inspiring , ironic , and revelatory of just how ridiculous and money-oriented the record industry really is . it is also a testament to the integrity and vision of the band . "
5568,0,"the nightmare isnt over , william birkin ordered the hive to be reopened , and in doing so contaminated all of raccoon city , a city of the daed , with alice stuck right in the middle . "
5570,1,"viewers of "" the ring "" are more likely to remember the haunting images than the plot holes . "
5571,1,"kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that . "
5572,1,"as janice , eileen walsh , an engaging , wide-eyed actress whose teeth are a little too big for her mouth , infuses the movie with much of its slender , glinting charm . "
5573,0,"he has orchestrated a perverse sport where prisoners fight , sometime to the death for the entertainment and profit of he and his cronies . "
5574,1,"never quite transcends jokester status . . . and the punchline doesn't live up to barry's dead-eyed , perfectly chilled delivery . "
5575,0,"now , in present day , washed-up child actor julian ( luke eberl ) , the free-spirited hannah ( colombe jacobsen ) , and former teacher grace ( jenny mollen ) , along with a documentary film crew , go on a search for this man , who may be the embodiment of all evil . "
5577,0,"at first suspicious , then curious , and ultimately captivated , he watches as a life unknown to him unfolds before his eyes . "
5578,1,"no worse than a lot of the crap we've been offered this summer , and slightly better than men in black 2 as far as slapdash extraterrestrial comedies go . "
5580,1,"[cho's face is] an amazing slapstick instrument , creating a scrapbook of living mug shots . "
5581,1,"this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . mr . scorsese's bravery and integrity in advancing this vision can hardly be underestimated . "
5582,1,"by turns touching , raucously amusing , uncomfortable , and , yes , even sexy , never again is a welcome and heartwarming addition to the romantic comedy genre . "
5586,0,"after she rejects him for a fellow social climber , summer g spends ten years building a hip hop empire , then moves to the hamptons where he finds the object of his affections . "
5587,0,"shot on wide screen digibeta , sendak with his night kitchen theater partner , arthur yorinks and pilobolus artistic directors robby barnett , michael tracy , and jonathan wolken shows us the tenacity and wit that drive the creative process when serious artists work together . "
5588,1," . . . "" bowling for columbine "" remains a disquieting and thought-provoking film . . . "
5590,1,"a great cast and a wonderful but sometimes confusing flashback movie about growing up in a dysfunctional family . "
5592,1,"there are many definitions of 'time waster' but this movie must surely be one of them . "
5593,1,"bolstered by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline that i haven't encountered since at least pete's dragon . "
5594,0,"the game's mastermind has stolen his identity , put him on the fbi's most wanted list , and is blackmailing him to take a part in a real twisted plan of world destruction . "
5595,0,"but there is a political dilemma : if someone is arrested before he commits a murder , can the person be accused of the murder , which - because of the arrest - never took place ? "
5596,0,"lilli black , battling her painful memories and the secrets surrounding her dying father , collides into the complicated and obsessive life of morrison wiley on the streets of new york city . "
5598,0,"an entertaining and topical adventure drama which responds to our society's fascination with doomsday cults , survivalist sects and their messianic leaders . "
5600,1,"derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of their first full flush of testosterone . "
5601,1,"this is not an easy film . but it could be , by its art and heart , a necessary one . "
5602,1,"there's not a single jump-in-your-seat moment and believe it or not , jason actually takes a backseat in his own film to special effects . "
5603,1,"a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them . "
5605,1,"'like a child with an important message to tell . . . [skins'] faults are easy to forgive because the intentions are lofty . '"
5606,1,"message movie or an action-packed submarine spectacular ? alas , it's neither . "
5607,1,"during the tuxedo's 90 minutes of screen time , there isn't one true 'chan moment' . "
5608,1,"thoughtless , random , superficial humour and a lot of very bad scouse accents"
5610,0,"the ridiculed home secretary is slowly coming to life , but in his way stands a paranoid defense secretary . "
5611,1,"it tries too hard , and overreaches the logic of its own world . "
5613,1,"not only is it hokey , manipulative and as bland as wonder bread dipped in milk , but it also does the absolute last thing we need hollywood doing to us : it preaches . "
5615,1,"as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film's creepy , clean-cut dahmer ( jeremy renner ) and fiendish acts that no amount of earnest textbook psychologizing can bridge . "
5616,0,"of course , deeds' sincere naivet&#233 ; has babe falling in love with him instead . "
5619,0,"this is the story of "" johnny "" , a struggling blues musician estranged from both his family and the country roots he left behind . "
5620,0,"her unsolicited yet intriguing input begins to inadvertently influence alex and his story and soon real life begins to imitate art . "
5622,1,"mostly , [goldbacher] just lets her complicated characters be unruly , confusing and , through it all , human . "
5623,1,"it has charm to spare , and unlike many romantic comedies , it does not alienate either gender in the audience . "
5625,1,"an exhaustive investigation into the roots and after-effects of the revolutions and counter-revolutions that rocked france , the u . s . , china , latin america and czechoslovakia in 1967 and 1968 . "
5626,1,"'[sex and lucia]is so seductive and profound , it's as if we're witnessing a greek myth coil and flower . . . '"
5627,1,"if ever a concept came handed down from the movie gods on a silver platter , this is it . if ever such a dependable concept was botched in execution , this is it . "
5628,0,"this was also a time , in the midst of a chaotic , decaying environment , when a man tried to cope with the loss of his former lover . "
5629,1,"food for love endeavors and largely succeeds in lending equal weight to the emotional turmoil of its older and younger characters . "
5630,0,"after letting his screenwriting software sit on his shelf for three years , he finally has the big idea that inspires him to load screenwriter 4 . 0 and get writing . "
5631,0,"he lures her back to las vegas to continue her career . "
5632,0,"jack and agent hammer turn to father patrick , a catholic priest , for help . "
5633,0,"twenty years later , much of the world has been scarred by the beast and its offspring . "
5634,0,"oscar james takes ryan on a rollercoaster ride of mayhem and madness , but everything has a price and oscar won't let ryan easily escape this carnage-strewn nightmare 'til the final showdown when he reveals his real purpose . "
5635,1,"most new movies have a bright sheen . some , like ballistic , arrive stillborn . . . looking like the beaten , well-worn video box cover of seven years into the future . "
5637,1," . . . the movie is just a plain old monster . "
5639,0,"he used to love mitchell allen ( thomas ian nicholas ) before mitchell dumped him for candice ( clare kramer ) . "
5641,0,"the don's legal will , which also includes diamonds worth hundred crores kept in a foreign bank , has to be equally divided between these three and to claim the diamonds from the bank all three all three have to be present at the bank and personally sign the papers . "
5642,1,"femme fatale is not the director's best work ever , but it is as good as we've seen him be in much too long a time . "
5643,0,"with some encouragement from tom ( paul bettany ) , the self-appointed town spokesman , the little community agrees to hide her and in return , grace agrees to work for them . "
5644,0,"they become the most dreaded monsters of our imagination . "
5645,0,"over 80 of the world's greatest martial artists demonstrate techniques and discuss philosophy in this fascinating account of the martial arts phenomenon and its increasing global popularity . "
5646,1,"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny . "
5647,0,"they discover a little bit about love , dating and each other as the search through the thousands of hopefuls . "
5648,1,"reign of fire looks as if it was made without much thought -- and is best watched that way . "
5649,0,"these efforts lead inez to concoct a desperate scheme involving murder , betrayal , and escape . "
5650,0,"after listening to a missionary from china speak , a christian man ( josh gaffga ) becomes very convinced by what he hears . "
5651,0,"doctors aren't supposed to play god , but someone's decision years before has driven a killer over the brink . "
5652,0,"missing since 1962 and floating adrift , the antonia graza is not uninhabited . "
5653,1,"the plot is very clever , but boyd weighs it down with too many characters and events , all intertwined and far too complicated to keep track of . "
5654,0,"puzzled , he turns for help from a private cyber detective . "
5655,0,"dance teacher ramu leaves india to go to america and join his cousin who is rich and successful . "
5656,1,"those who want to be jolted out of their gourd should drop everything and run to ichi . "
5657,0,"what kind of advice would they receive from family , friends , neighbors , and folks at the corner deli ? "
5660,1,"as blunt as it is in depicting child abuse , el bola is a movie steeped in an ambiguity that lends its conflicts a symbolic resonance . "
5661,0,"dana , a college student obsessed with the internet , explores the media to an extent where chatting with a stranger , becomes a higher priority than giving attention to her loved ones . "
5663,0,"sometimes being honest and truthful is all you need . . . sometimes . "
5665,1,"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new . "
5667,1,"despite its floating narrative , this is a remarkably accessible and haunting film . "
5668,0,"the setting is new york's five points , the most violent part of the world at the time . "
5671,1,"a great ensemble cast can't lift this heartfelt enterprise out of the familiar . "
5672,0,"he's got big plans and all the reckless passion he needs to follow them through . "
5674,1,"there's no denying that burns is a filmmaker with a bright future ahead of him . "
5676,1,"a weird little movie that's amusing enough while you watch it , offering fine acting moments and pungent insights into modern l . a . 's show-biz and media subcultures . but it doesn't leave you with much . "
5678,0,"together with his men , mcnamara uses a hero's resolve to carry out his mission , ultimately forced to weigh the value of his life against the good of his country . "
5679,0,"for daredevil justice is blind--and for the guilty , there's hell to pay . "
5681,0,"this movie attempts to reconstruct the bankruptcy of the banco ambrosiano bank and its liaisons with the vatican and the masonry through the story of its president roberto calvi , notoriously found dead under the blackfriars bridge in london in june 1982 . "
5682,1,"there is simply not enough of interest onscreen to sustain its seventy-minute running time . "
5685,0,"when algren is injuried and captured by the samurai , learns about their warrior honor code from katsumoto , the samurai&#180 ; s leader and decide which side of the conflict he wants to be on . . . "
5686,1,"the film's strength isn't in its details , but in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears . "
5687,1,"an engaging and specific portrait of a culture in transition , even as it evokes humanity's most universal and timeless values . "
5688,0,"he has been with his girlfriend for 9 months too long . "
5689,1,"an amusing , breezily apolitical documentary about life on the campaign trail . "
5690,1,"too stagey , talky -- and long -- for its own good . "
5692,0,"as this bizarro weekend unfolds , we see exactly what adam has to do to preserve his sanity and his friendships . "
5693,1,"the story is timeless , but when adapted to the modern age , it makes for a wrenching film -- never preachy or sentimental , and refreshingly non-judgmental about the fundamental and contradictory issues it raises . "
5694,1,"quite simply , a joy to watch and--especially--to listen to . "
5695,0,"a young man chasing his dream is hunted by his solitude when he finds he just made the wrong decisions . "
5696,1,"not for everyone , but for those with whom it will connect , it's a nice departure from standard moviegoing fare . "
5697,0,"she's desperately on the prowl for a man , but since she's more mouse than cat , she get's herself into scrape after scrape in her screwball pursuit of love . "
5700,0,"her young son dies , her marriage to max is ruined , and her lover is in fact dangerous in his jealousy and mad rage , but no matter what the consequences - his subversive spirit lives inside her , forms her , obsesses her . "
5701,0,"meanwhile an unspoken attraction develops between joe and ella , heightening the claustrophobic tensions in the confined space of the barge . "
5703,0,"his religious devotion to the work is challenged however , when his best friend and personal mentor is run down by an irate motorist and knocked into a deep coma . "
5704,1,"i can't say that i liked homeboy ; it'd be more accurate to say that i found it intriguing , bizarre , dogma-like in spots - and quite truthful , in its way . "
5707,0,"docu-drama based on the life of ted bundy , a serial killer who killed at least 19 young women during the 1970's ( though some sources say as many as 30 to 35 were murdered ) . "
5708,0,"a woman who is again able to reach out for love . "
5709,1,"a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience . "
5710,1,"as the national media become more sedate and incurious , this country desperately needs a gadfly like moore . indeed , we need more like him . "
5711,1,"a very good film sits in the place where a masterpiece should be . "
5712,1,"the whole thing plays like a tired tyco ad . "
5713,0,"disrespectful and selfish , sang-woo lashes out in anger , perceiving that he has been abandoned . "
5714,0,"by the end , it becomes clear that the patient is the woman in the story and the narrator is her suitor . "
5717,1,"a film that's flawed and brilliant in equal measure . "
5718,0,"his mission : to gather information on an organization that may just be planning the destruction of the world , led by the nihilistic yorgi . "
5721,1,"some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options . "
5722,1,"the film's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen . "
5724,0,"a timeless , coming of age story set against the epic , sweeping landscape of north africa . "
5725,0,"however , nicholas cannot keep the creature hidden forever and must eventually face his own feelings . "
5726,1,"its and pieces of the hot chick are so hilarious , and schneider's performance is so fine , it's a real shame that so much of the movie -- again , as in the animal -- is a slapdash mess . "
5727,0,"when carlitos is released after doing 2 years of "" hard time "" , he attempts to redeem himself and sets an example for his 5 year-old son . "
5730,1,"the adventure doesn't contain half the excitement of balto , or quarter the fun of toy story 2 . "
5731,1,"the major problem with windtalkers is that the bulk of the movie centers on the wrong character . "
5732,1,"with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap . "
5733,1,"boy , has this franchise ever run out of gas . "
5735,0,"it all leads to more tragedy and the movie jumps to 12 years later . "
5736,0,"stefan balsiger is a congenial , average councillor to the swiss embassy in havanna . "
5737,0,"an enterprising jokester is a member of a local bowling club purely for the purpose of renting out his car park space to nearby workers . "
5738,1,"even the hastily and amateurishly drawn animation cannot engage . "
5739,0,"carmen and juni cortez team up with two other spy kids , gary and gerti giggles , and together they must save the world from the hands of an evil scientist named romero ( buscemi ) . "
5741,0,"the phantom , feeling betrayed , kidnaps christine and brings her to his lair where he plans to make her his eternal bride . "
5742,1,"the subtitled costume drama is set in a remote african empire before cell phones , guns , and the internal combustion engine , but the politics that thump through it are as timely as tomorrow . "
5743,0,"he gathers a following and becomes a rock star only to find that his music awakens the ancient queen akasha and she wants him to become her king . . . "
5744,0,"this story centers around a divorced woman in her 30's and her daughter , who are caught up in a cat-and-mouse game inside their new new york brownstone when three burglars come looking for a hidden cache of cash . "
